State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,18/08/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,22/08/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/06/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,07/06/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,11/06/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,13/06/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,21/06/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,22/06/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,08/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,16/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,01/01/2024,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/01/2024,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,18/01/2024,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,25/01/2024,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,14/02/2024,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,29/02/2024,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,18/03/2024,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,02/04/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,05/04/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,24/04/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,26/04/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,28/04/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/04/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,20/01/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,24/01/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,30/01/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,09/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,10/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,20/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,25/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,23/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,12/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,21/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,27/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,11/10/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,05/10/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/12/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,05/12/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,27/12/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,31/12/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,09/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,02/07/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,05/07/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,06/07/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,20/07/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,25/07/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,27/07/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,07/08/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,09/08/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,13/08/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,19/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,21/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,22/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,02/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,12/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,19/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,24/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,17/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,20/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,23/11/2023,1500,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/12/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,10/12/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,14/12/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,26/12/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,02/01/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,07/01/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,15/02/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,21/02/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,02/03/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,04/03/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,12/03/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,17/03/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,27/03/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,28/03/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,30/03/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,11/04/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,25/04/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,08/05/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,09/05/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,24/05/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,26/05/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,30/05/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,07/11/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,26/11/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,08/02/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,27/02/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,06/06/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,10/06/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,30/06/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,02/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,06/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,07/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,10/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,14/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,18/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,29/07/2025,1324,1825,1574,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,04/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,09/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,16/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,21/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,22/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,29/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,27/10/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,05/11/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,13/11/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/11/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,10/05/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,29/05/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,01/09/2025,2030,2530,2280,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,08/09/2025,2020,2520,2270,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,03/11/2025,2030,2530,2280,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,14/10/2025,2020,2520,2270,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,12/10/2025,2060,2560,2310,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,31/10/2025,2060,2560,2310,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,12/08/2025,1935,2435,2185,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,30/08/2025,2030,2530,2280,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,03/02/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,05/02/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,14/02/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,17/02/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,07/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,26/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,16/12/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,17/12/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/01/2025,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,10/01/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,23/01/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,26/01/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,28/01/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,18/10/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,24/10/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,17/10/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,06/08/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/08/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,16/10/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,24/11/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/11/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,06/11/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,22/11/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/11/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,08/09/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,22/09/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,10/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,31/05/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/06/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,08/06/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,12/06/2024,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,19/06/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,26/06/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/06/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,02/01/2024,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/01/2024,1300,1700,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/01/2024,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,07/01/2024,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,16/01/2024,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,02/02/2024,500,1500,1000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/02/2024,500,1500,1000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,07/02/2024,500,1500,1000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,08/02/2024,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,09/02/2024,500,1500,1000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,27/02/2024,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,12/03/2024,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/03/2024,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/03/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/04/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,22/04/2024,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,03/07/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/07/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/07/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,31/07/2024,3000,4000,3500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,01/07/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,29/07/2024,2500,3500,3000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,01/04/2025,2000,2500,2400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,08/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,10/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,20/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,24/04/2025,2000,3000,2500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,28/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,30/04/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/05/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,31/05/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,02/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,08/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,13/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,21/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,28/06/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,10/07/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,13/07/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/07/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,26/07/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,21/08/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,29/08/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/08/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,08/09/2023,1500,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,10/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,11/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,12/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,13/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,18/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,24/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,29/09/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,05/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,06/10/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,23/10/2023,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,29/10/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/10/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,01/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,02/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,06/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,19/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,21/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,24/11/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,28/11/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,06/12/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,13/12/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,19/12/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,23/01/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,29/01/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,30/01/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,06/02/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,05/03/2023,800,1200,1000,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,06/03/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,09/03/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,15/03/2023,1000,1400,1200,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,19/03/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,12/04/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,17/04/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,05/05/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,10/05/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,22/05/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Other,FAQ,29/05/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,13/03/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,23/03/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,04/03/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,19/03/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,26/03/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,09/05/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,18/05/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,23/05/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,25/05/2025,1000,2000,1500,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,24/06/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,12/06/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,14/06/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,03/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,05/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,16/07/2025,1500,2500,2000,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,05/08/2025,1820,2220,2020,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,11/08/2025,1827,2327,2077,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,13/08/2025,1928,2428,2178,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,15/08/2025,2056,2556,2306,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,21/08/2025,2030,2550,2290,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,01/10/2025,2030,2530,2280,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,08/10/2025,2060,2560,2310,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,17/10/2025,2030,2530,2280,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,07/09/2025,2020,2520,2270,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,09/09/2025,2030,2530,2280,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,12/09/2025,2010,2510,2260,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,24/09/2025,2040,2540,2290,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,02/10/2025,2060,2560,2310,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,05/10/2025,2040,2540,2290,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,13/10/2025,2060,2560,2310,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,16/10/2025,2040,2540,2290,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,19/10/2025,2030,2530,2280,24
Maharashtra,Nagpur,Kamthi,Potato,Local,Local,20/10/2025,2020,2520,2270,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,01/06/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,16/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,19/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,20/06/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,30/06/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,16/07/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,21/07/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,28/07/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,04/08/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,08/08/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,11/08/2023,1500,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,15/08/2023,1400,1800,1600,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,18/08/2023,1200,1600,1400,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,22/08/2023,1600,2000,1800,24
Maharashtra,Nagpur,Kamthi,Potato,Local,FAQ,31/08/2023,1600,2000,1800,24
